id,state,county,npi,start_date,end_date,citation,note
1860,Louisiana,Bossier,social_distancing,,,,
1861,Louisiana,Caddo,closing_of_public_venues,,,,
1862,Louisiana,Caddo,gathering_size_10_0,,,,
1863,Louisiana,Caddo,gathering_size_100_to_26,,,,
1864,Louisiana,Caddo,gathering_size_25_to_11,,,,
1865,Louisiana,Caddo,gathering_size_500_to_101,,,,
1866,Louisiana,Caddo,lockdown,,,,
1867,Louisiana,Caddo,non-essential_services_closure,,,,
1868,Louisiana,Caddo,religious_gatherings_banned,,,,
1869,Louisiana,Caddo,school_closure,,,,
1870,Louisiana,Caddo,shelter_in_place,,,,
1871,Louisiana,Caddo,social_distancing,,,,
1872,Louisiana,Calcasieu,closing_of_public_venues,,,,
1873,Louisiana,Calcasieu,gathering_size_10_0,,,,
1874,Louisiana,Calcasieu,gathering_size_100_to_26,,,,
1875,Louisiana,Calcasieu,gathering_size_25_to_11,,,,
1876,Louisiana,Calcasieu,gathering_size_500_to_101,,,,
1877,Louisiana,Calcasieu,lockdown,,,,
1878,Louisiana,Calcasieu,non-essential_services_closure,,,,
1879,Louisiana,Calcasieu,religious_gatherings_banned,,,,
1880,Louisiana,Calcasieu,school_closure,,,,
1881,Louisiana,Calcasieu,shelter_in_place,,,,
1882,Louisiana,Calcasieu,social_distancing,,,,"Calcasieu Parish does not appear to enact own policies, assumption default to govenors orders"
1883,Louisiana,East Baton Rouge,closing_of_public_venues,,,https://www.brla.gov/2160/ClosuresandAffectedServices,-
1884,Louisiana,East Baton Rouge,gathering_size_10_0,,,https://www.brla.gov/2160/ClosuresandAffectedServices,-
1885,Louisiana,East Baton Rouge,non-essential_services_closure,,,https://www.brla.gov/2160/ClosuresandAffectedServices,-
1886,Louisiana,East Baton Rouge,school_closure,,,https://www.brla.gov/2160/ClosuresandAffectedServices,-
1887,Louisiana,East Baton Rouge,shelter_in_place,,,https://www.brla.gov/2160/ClosuresandAffectedServices,-
1888,Louisiana,East Baton Rouge,gathering_size_100_to_26,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1889,Louisiana,East Baton Rouge,gathering_size_25_to_11,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1890,Louisiana,East Baton Rouge,gathering_size_500_to_101,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1891,Louisiana,East Baton Rouge,lockdown,,,,
1892,Louisiana,East Baton Rouge,religious_gatherings_banned,,,https://www.brla.gov/2157/BusinessandEmploymentResources,-
1893,Louisiana,East Baton Rouge,social_distancing,,,https://gov.louisiana.gov/index.cfm/newsroom/detail/2400,
1894,Louisiana,Iberville,closing_of_public_venues,,,,
1895,Louisiana,Iberville,gathering_size_10_0,,,,
1896,Louisiana,Iberville,gathering_size_100_to_26,,,,
1897,Louisiana,Iberville,gathering_size_25_to_11,,,,
1898,Louisiana,Iberville,gathering_size_500_to_101,,,,
1899,Louisiana,Iberville,lockdown,,,,
1900,Louisiana,Iberville,non-essential_services_closure,,,,
1901,Louisiana,Iberville,religious_gatherings_banned,,,,
1903,Louisiana,Iberville,shelter_in_place,,,,
1904,Louisiana,Iberville,social_distancing,,,,
1905,Louisiana,Jefferson,gathering_size_10_0,,,https://www.jeffparish.net/pressreleases/jeffersonparishaimstoslowthespreadofcovid19inthecommunity/0313yyyy,gov. order declared gatherings of 250 on this date but jefferson parish declared no permitted social gatherings any kind
1906,Louisiana,Jefferson,closing_of_public_venues,,,,
1907,Louisiana,Jefferson,gathering_size_100_to_26,,,,
1908,Louisiana,Jefferson,gathering_size_25_to_11,,,,
1909,Louisiana,Jefferson,gathering_size_500_to_101,,,,
1910,Louisiana,Jefferson,lockdown,,,,
1911,Louisiana,Jefferson,non-essential_services_closure,,,,
1912,Louisiana,Jefferson,religious_gatherings_banned,,,,
1913,Louisiana,Jefferson,school_closure,,,,
1914,Louisiana,Jefferson,shelter_in_place,,,,all other orders in Jefferson Parish follow govenor mandates https://www.jeffparish.net/press-releases?page=1
1915,Louisiana,Jefferson,social_distancing,,,,
1916,Louisiana,Lafayette,shelter_in_place,,,https://gov.louisiana.gov/assets/Proclamations/2020/JBE332020.pdf,
1917,Louisiana,Lafayette,gathering_size_10_0,,,,
1918,Louisiana,Lafayette,gathering_size_100_to_26,,,,
1919,Louisiana,Lafayette,gathering_size_25_to_11,,,,
1920,Louisiana,Lafayette,religious_gatherings_banned,,,,
1921,Louisiana,Lafayette,lockdown,,,,
1922,Louisiana,Lafayette,closing_of_public_venues,,,,Statewide mandated restaurant closures beginning 3/16
1923,Louisiana,Lafayette,gathering_size_500_to_101,,,,
887,California,San Luis Obispo,lockdown,,,,
1924,Louisiana,Lafayette,non-essential_services_closure,,,,"Statewide stay at home order, not county-specific"
1925,Louisiana,Lafayette,school_closure,,,,"Statewide mandated school closures beginning 3/16, not county-specific"
1926,Louisiana,Lafayette,social_distancing,,,,"Social distancing included in statewide stay at home order beginning 3/23, no county specific mandates"
1927,Louisiana,Lafourche,gathering_size_10_0,,,,
1928,Louisiana,Lafourche,religious_gatherings_banned,,,,
1929,Louisiana,Lafourche,lockdown,,,,Pending
1930,Louisiana,Lafourche,closing_of_public_venues,,,,"Statewide measures including restaurant & bar closures implemented 3/16, no county-specific orders"
1931,Louisiana,Lafourche,gathering_size_100_to_26,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1932,Louisiana,Lafourche,gathering_size_25_to_11,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1933,Louisiana,Lafourche,gathering_size_500_to_101,,,,See gathering_size_10_0 for a public resource of crowd-size restrictions.
1934,Louisiana,Lafourche,non-essential_services_closure,,,,"County executive order issued 4/6, after statewide stay at home order (beginning 3/23) had been implemented"
1935,Louisiana,Lafourche,school_closure,,,https://www.mylpsd.com/,"Statewide mandated school closures beginning 3/16, not county-specific"
1936,Louisiana,Lafourche,shelter_in_place,,,,"Statewide stay at home order beginning 3/23, not county-specific"
1937,Louisiana,Lafourche,social_distancing,,,,"Social distancing included in statewide stay at home order beginning 3/23, no county specific mandates"
1938,Louisiana,Orleans,closing_of_public_venues,,,http://nola.gov/mayor/executiveorders/emergencydeclarations/03162020mayoralproclamationtopromulgateemergencyordersduringthestateofemergencyduetoco/?utm_campaign=City_of_New_Orleans&utm_content=&utm_medium=email&utm_source=govdelivery&utm_term=,
1939,Louisiana,Orleans,school_closure,,,https://nolapublicschools.com/coronavirusupdates,
1940,Louisiana,Orleans,shelter_in_place,,,https://ready.nola.gov/incident/coronavirus/proclamationguidance/,
1941,Louisiana,Orleans,gathering_size_10_0,,,http://nola.gov/mayor/executiveorders/emergencydeclarations/03162020mayoralproclamationtopromulgateemergencyordersduringthestateofemergencyduetoco/?utm_campaign=City_of_New_Orleans&utm_content=&utm_medium=email&utm_source=govdelivery&utm_term=,
1942,Louisiana,Orleans,non-essential_services_closure,,,https://ready.nola.gov/incident/coronavirus/proclamationguidance/,
1943,Louisiana,Orleans,religious_gatherings_banned,,,https://ready.nola.gov/incident/coronavirus/proclamationguidance/,
1944,Louisiana,Orleans,social_distancing,,,https://ready.nola.gov/incident/coronavirus/proclamationguidance/,
1945,Louisiana,Orleans,lockdown,,,,
1946,Louisiana,Orleans,gathering_size_100_to_26,,,,
1947,Louisiana,Orleans,gathering_size_25_to_11,,,,
1948,Louisiana,Orleans,gathering_size_500_to_101,,,,
1949,Louisiana,Ouachita,closing_of_public_venues,,,,
1950,Louisiana,Ouachita,gathering_size_10_0,,,,
1951,Louisiana,Ouachita,gathering_size_100_to_26,,,,
1952,Louisiana,Ouachita,gathering_size_25_to_11,,,,
1953,Louisiana,Ouachita,gathering_size_500_to_101,,,,
1954,Louisiana,Ouachita,lockdown,,,,
1955,Louisiana,Ouachita,non-essential_services_closure,,,,
1956,Louisiana,Ouachita,religious_gatherings_banned,,,,
1957,Louisiana,Ouachita,school_closure,,,,
1958,Louisiana,Ouachita,shelter_in_place,,,,
1959,Louisiana,Ouachita,social_distancing,,,,Ouachita parish and city of monroe do not pass orders outside of state mandates https://monroela.us/coronavirus
1960,Louisiana,Plaquemines,social_distancing,,,,
1961,Louisiana,Plaquemines,shelter_in_place,,,,there is a nightly curfew https://plaqueminesparish.com/wp/wp-content/uploads/2020/04/PressReleaseCoronaCurfew.pdf
1962,Louisiana,Plaquemines,lockdown,,,,
1963,Louisiana,Plaquemines,gathering_size_500_to_101,,,,
1964,Louisiana,Plaquemines,gathering_size_100_to_26,,,,
1965,Louisiana,Plaquemines,gathering_size_25_to_11,,,,
1966,Louisiana,Plaquemines,gathering_size_10_0,,,,
1967,Louisiana,Plaquemines,religious_gatherings_banned,,,,
1968,Louisiana,Plaquemines,school_closure,,,,
1969,Louisiana,Plaquemines,closing_of_public_venues,,,,
1970,Louisiana,Plaquemines,non-essential_services_closure,,,,
1971,Louisiana,Rapides,school_closure,,,https://www.rpsb.us/,
1972,Louisiana,Rapides,closing_of_public_venues,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1973,Louisiana,Rapides,gathering_size_10_0,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1974,Louisiana,Rapides,gathering_size_100_to_26,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1975,Louisiana,Rapides,gathering_size_25_to_11,,,,
1976,Louisiana,Rapides,gathering_size_500_to_101,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1978,Louisiana,Rapides,non-essential_services_closure,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1979,Louisiana,Rapides,religious_gatherings_banned,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1980,Louisiana,Rapides,shelter_in_place,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1981,Louisiana,Rapides,social_distancing,,,,Please refer to general state guidelines since many counties tend to act in accoradance to state regulations rather than create regulations of their own.
1982,Louisiana,St. Bernard,closing_of_public_venues,,,,
1983,Louisiana,St. Bernard,gathering_size_10_0,,,,
935,California,Sonoma,lockdown,,,,Pending
947,California,Tulare,lockdown,,,,
1984,Louisiana,St. Bernard,gathering_size_100_to_26,,,,
1985,Louisiana,St. Bernard,gathering_size_25_to_11,,,,
1986,Louisiana,St. Bernard,gathering_size_500_to_101,,,,
1987,Louisiana,St. Bernard,lockdown,,,,
1988,Louisiana,St. Bernard,non-essential_services_closure,,,http://sbpg.net/CivicAlerts.aspx?AID=410,"parish deartments reduced to non essential personell only county wide, not for civilian businesses + closed building to public"
1989,Louisiana,St. Bernard,religious_gatherings_banned,,,,
1990,Louisiana,St. Bernard,school_closure,,,,
1991,Louisiana,St. Bernard,shelter_in_place,,,,
1992,Louisiana,St. Bernard,social_distancing,,,,"except for order listed below, St. Bernard parish does not appear to enact local orders outside of govenors statewide orders"
1993,Louisiana,St. Charles,closing_of_public_venues,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,-
1994,Louisiana,St. Charles,gathering_size_100_to_26,,,https://www.sccmo.org/DocumentCenter/View/15337/ExecutiveOrder2002GatheringsofMorethan50PeoplePDF,-
1995,Louisiana,St. Charles,non-essential_services_closure,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,-
1996,Louisiana,St. Charles,gathering_size_10_0,,,,See gathering_size_100_to_26  for a public resource of crowd-size restrictions.
1997,Louisiana,St. Charles,gathering_size_500_to_101,,,,
1998,Louisiana,St. Charles,gathering_size_25_to_11,,,,
1999,Louisiana,St. Charles,lockdown,,,,
2000,Louisiana,St. Charles,religious_gatherings_banned,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,Removed date
2001,Louisiana,St. Charles,school_closure,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,Removed date
2002,Louisiana,St. Charles,shelter_in_place,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,-
2003,Louisiana,St. Charles,social_distancing,,,https://www.stcharlesparishla.gov/government/specialsections/covid19,-
2004,Louisiana,St. James,shelter_in_place,,,https://www.stjamesla.com/DocumentCenter/View/613/ExecutiveOrderCurfew_Page_2?bidId=,curfew 21:00 - 06:00
2005,Louisiana,St. James,lockdown,,,,
2006,Louisiana,St. James,closing_of_public_venues,,,,
2007,Louisiana,St. James,gathering_size_10_0,,,,
2008,Louisiana,St. James,gathering_size_100_to_26,,,,
2009,Louisiana,St. James,gathering_size_25_to_11,,,,
2010,Louisiana,St. James,gathering_size_500_to_101,,,,St. James Parish does not appear to make any orders beyond governor state wide orders
2011,Louisiana,St. James,non-essential_services_closure,,,,
2012,Louisiana,St. James,religious_gatherings_banned,,,,
2013,Louisiana,St. James,school_closure,,,,
2014,Louisiana,St. James,social_distancing,,,,
2015,Louisiana,St. John the Baptist,closing_of_public_venues,,,,
2016,Louisiana,St. John the Baptist,gathering_size_10_0,,,,
2017,Louisiana,St. John the Baptist,gathering_size_100_to_26,,,,
2018,Louisiana,St. John the Baptist,gathering_size_25_to_11,,,,
2019,Louisiana,St. John the Baptist,gathering_size_500_to_101,,,,
2020,Louisiana,St. John the Baptist,lockdown,,,,
2021,Louisiana,St. John the Baptist,non-essential_services_closure,,,,
2022,Louisiana,St. John the Baptist,religious_gatherings_banned,,,,
2023,Louisiana,St. John the Baptist,school_closure,,,,
2024,Louisiana,St. John the Baptist,shelter_in_place,,,,
2025,Louisiana,St. John the Baptist,social_distancing,,,,
2026,Louisiana,St. Tammany,closing_of_public_venues,,,,
2027,Louisiana,St. Tammany,lockdown,,,,
2028,Louisiana,St. Tammany,gathering_size_10_0,,,,
2029,Louisiana,St. Tammany,gathering_size_100_to_26,,,,
2030,Louisiana,St. Tammany,gathering_size_25_to_11,,,,
2031,Louisiana,St. Tammany,gathering_size_500_to_101,,,,
2032,Louisiana,St. Tammany,non-essential_services_closure,,,,
2033,Louisiana,St. Tammany,religious_gatherings_banned,,,,
2034,Louisiana,St. Tammany,school_closure,,,,
2035,Louisiana,St. Tammany,shelter_in_place,,,,St. Tamman does not appear to make any orders beyond governor state wide orders
2036,Louisiana,St. Tammany,social_distancing,,,,3/23/20 issues stay at home order in compliance to govenor's directive http://www.stpgov.org/files/COVID/Coronavirusstayathome.pdf
2037,Louisiana,Tangipahoa,closing_of_public_venues,,,,
2038,Louisiana,Tangipahoa,gathering_size_10_0,,,,
2039,Louisiana,Tangipahoa,gathering_size_100_to_26,,,,
2040,Louisiana,Tangipahoa,gathering_size_25_to_11,,,,
2041,Louisiana,Tangipahoa,gathering_size_500_to_101,,,,
2042,Louisiana,Tangipahoa,non-essential_services_closure,,,,
2044,Louisiana,Tangipahoa,social_distancing,,,,
2045,Louisiana,Tangipahoa,lockdown,,,,
2046,Louisiana,Tangipahoa,school_closure,,,,"Statewade school closures beginning 3/16, not county specific"
2047,Louisiana,Tangipahoa,shelter_in_place,,,,"Statewide stay at home order beginning 3/23, not county-specific"
2048,Louisiana,Terrebonne,school_closure,,,https://sthtpsdla.schoolloop.com/pf4/cms2/news_themed_display?id=1583143032621,
2049,Louisiana,Terrebonne,closing_of_public_venues,,,,
2050,Louisiana,Terrebonne,gathering_size_10_0,,,,
2051,Louisiana,Terrebonne,gathering_size_100_to_26,,,,
2052,Louisiana,Terrebonne,gathering_size_25_to_11,,,,
2053,Louisiana,Terrebonne,gathering_size_500_to_101,,,,
2054,Louisiana,Terrebonne,non-essential_services_closure,,,,
2055,Louisiana,Terrebonne,religious_gatherings_banned,,,,
2056,Louisiana,Terrebonne,social_distancing,,,,
2057,Louisiana,Terrebonne,lockdown,,,,
2058,Louisiana,Terrebonne,shelter_in_place,,,,"Statewide stay at home beginning 3/23, not county-specific"
2059,Maine,Cumberland,closing_of_public_venues,,,http://cumberlandcounty.org/DocumentCenter/View/5455/AmendedCountyEmergencyDeclarationdocx,-
986,Colorado,Boulder,gathering_size_100_to_26,,,,
2060,Maine,Cumberland,non-essential_services_closure,,,http://cumberlandcounty.org/DocumentCenter/View/5455/AmendedCountyEmergencyDeclarationdocx,-
2061,Maine,Cumberland,shelter_in_place,,,http://cumberlandcounty.org/DocumentCenter/View/5455/AmendedCountyEmergencyDeclarationdocx,-
2062,Maine,Cumberland,gathering_size_10_0,,,,See gathering_size_500_101 for a public resource of crowd-size restrictions.
2063,Maine,Cumberland,gathering_size_100_to_26,,,,See gathering_size_500_101 for a public resource of crowd-size restrictions.
2064,Maine,Cumberland,gathering_size_25_to_11,,,,See gathering_size_500_101 for a public resource of crowd-size restrictions.
2065,Maine,Cumberland,gathering_size_500_to_101,,,,
2066,Maine,Cumberland,lockdown,,,,
2067,Maine,Cumberland,religious_gatherings_banned,,,,See gathering_size_500_101 for a public resource of crowd-size restrictions.
2068,Maine,Cumberland,school_closure,,,http://cumberlandcounty.org/DocumentCenter/View/5455/AmendedCountyEmergencyDeclarationdocx,-
2069,Maine,Cumberland,social_distancing,,,http://cumberlandcounty.org/DocumentCenter/View/5455/AmendedCountyEmergencyDeclarationdocx,-
2070,Maine,York,closing_of_public_venues,,,https://1e4e9afa37bc45dea19db45c89290f4d.filesusr.com/ugd/b7f092_283d525fb37e42089a30edbc4a34e9f7.pdf,closing of all coutny buildings to enact any orders outside of statewide mandates
2071,Maine,York,gathering_size_10_0,,,,
2072,Maine,York,gathering_size_100_to_26,,,,
2073,Maine,York,gathering_size_25_to_11,,,,
2074,Maine,York,gathering_size_500_to_101,,,,
2076,Maine,York,non-essential_services_closure,,,,
2077,Maine,York,religious_gatherings_banned,,,,
2078,Maine,York,school_closure,,,,
2079,Maine,York,shelter_in_place,,,,
2080,Maine,York,social_distancing,,,,York county does not appear to make any orders beyond govenor state wide orders
2081,Maryland,Anne Arundel,closing_of_public_venues,,,,
2082,Maryland,Anne Arundel,gathering_size_10_0,,,,
2083,Maryland,Anne Arundel,gathering_size_100_to_26,,,,
2084,Maryland,Anne Arundel,gathering_size_25_to_11,,,,
2085,Maryland,Anne Arundel,gathering_size_500_to_101,,,,3/12/20 order enacting governor's direvtive max 250 https://www.aacounty.org/news-and-events/news/anne-arundel-county-announces-new-covid-19-prevention-measures
2086,Maryland,Anne Arundel,lockdown,,,,*Anne Arundel county does not appear to make any other county specific orders
2087,Maryland,Anne Arundel,non-essential_services_closure,,,,
2088,Maryland,Anne Arundel,religious_gatherings_banned,,,,
2089,Maryland,Anne Arundel,school_closure,,,,3/16/20 statewide order close schools http://aacpsschools.org/pressr/?p=5651
2090,Maryland,Anne Arundel,shelter_in_place,,,,
2091,Maryland,Anne Arundel,social_distancing,,,https://www.aacounty.org/newsandevents/news/annearundelcountyannouncesnewcovid19preventionmeasures,social distance measure 6 feet for getherings 
2092,Maryland,Baltimore,closing_of_public_venues,,,https://www.bcps.org/status/,
2093,Maryland,Baltimore,non-essential_services_closure,,,https://baltimore.cbslocal.com/2020/03/23/coronaviruslatestmarylandgovernorhoganclosesallnonessentialbusinesses/,
2094,Maryland,Baltimore,school_closure,,,https://www.bcps.org/status/,
2095,Maryland,Baltimore,gathering_size_100_to_26,,,https://www.baltimorecountymd.gov/News/BaltimoreCountyNow/olszewski-announces-significant-new-actions-to-protect-public-health,"Order announced 3/16, effective 3/18"
2096,Maryland,Baltimore,gathering_size_500_to_101,,,https://health.baltimorecity.gov/sites/default/files/COVID-19_EventGuidance2.pdf,
2097,Maryland,Baltimore,lockdown,,,,
2098,Maryland,Baltimore,gathering_size_10_0,,,,
2099,Maryland,Baltimore,gathering_size_25_to_11,,,,
2100,Maryland,Baltimore,religious_gatherings_banned,,,https://www.baltimoresun.com/coronavirus/bs-md-ci-new-worship-guidelines-20200401-qkdhnvi63nca3lfwgeinb7qquy-story.html,
2101,Maryland,Baltimore,shelter_in_place,,,https://coronavirus.baltimorecity.gov/node/18451,"Statewide stay at home order beginning 3/30, not county specific"
2102,Maryland,Baltimore,social_distancing,,,,"Statewide, not county specific"
2103,Maryland,Carroll,closing_of_public_venues,,,https://www.bcps.org/status/,
2104,Maryland,Carroll,school_closure,,,https://www.bcps.org/status/,T
2105,Maryland,Carroll,social_distancing,,,https://cchd.maryland.gov/wpcontent/uploads/sites/26/2020/04/CCHDCCGpressreleasesocialdistanceorderstores4.6.2020.pdf,-
2106,Maryland,Carroll,gathering_size_10_0,,,,
2107,Maryland,Carroll,gathering_size_100_to_26,,,,
2108,Maryland,Carroll,gathering_size_25_to_11,,,,
2109,Maryland,Carroll,gathering_size_500_to_101,,,,See closing_of_public_venues to see a general listing of closures.
2110,Maryland,Carroll,lockdown,,,,
2111,Maryland,Carroll,non-essential_services_closure,,,https://baltimore.cbslocal.com/2020/03/23/coronaviruslatestmarylandgovernorhoganclosesallnonessentialbusinesses/,
2112,Maryland,Carroll,religious_gatherings_banned,,,https://www.carrollcountymd.gov/residents/countynews/countynewsreleases/carrollcountygovernmentreducesoperationsduetocovid19/,-
2113,Maryland,Carroll,shelter_in_place,,,https://www.msn.com/enus/health/medical/marylandstayathomeorderhereswhatitmeansandwhyitwasissued/arBB11VnUz,
2115,Maryland,Charles,gathering_size_10_0,,,,
2116,Maryland,Charles,gathering_size_100_to_26,,,,
2117,Maryland,Charles,gathering_size_25_to_11,,,,
2118,Maryland,Charles,gathering_size_500_to_101,,,,
2119,Maryland,Charles,lockdown,,,,
2120,Maryland,Charles,non-essential_services_closure,,,,
2121,Maryland,Charles,religious_gatherings_banned,,,,
2122,Maryland,Charles,school_closure,,,,
2123,Maryland,Charles,shelter_in_place,,,,
2124,Maryland,Charles,social_distancing,,,,
2125,Maryland,Frederick,closing_of_public_venues,,,,
2126,Maryland,Frederick,gathering_size_10_0,,,,
2127,Maryland,Frederick,gathering_size_100_to_26,,,,
2128,Maryland,Frederick,gathering_size_25_to_11,,,,
2129,Maryland,Frederick,gathering_size_500_to_101,,,,
2130,Maryland,Frederick,lockdown,,,,
2131,Maryland,Frederick,non-essential_services_closure,,,,
2132,Maryland,Frederick,religious_gatherings_banned,,,,
2133,Maryland,Frederick,school_closure,,,,
2134,Maryland,Frederick,shelter_in_place,,,,
2135,Maryland,Frederick,social_distancing,,,,*Frederick does not appear to create its own county policies outside of govenor mandates
2136,Maryland,Howard,closing_of_public_venues,,,https://www.howardcountymd.gov/LinkClick.aspx?fileticket=bYJzBFvYehc%3d&portalid=0&timestamp=1585148385290,-
2137,Maryland,Howard,gathering_size_10_0,,,,
2138,Maryland,Howard,gathering_size_100_to_26,,,,
2139,Maryland,Howard,gathering_size_25_to_11,,,,
2140,Maryland,Howard,gathering_size_500_to_101,,,,
2141,Maryland,Howard,lockdown,,,,
2142,Maryland,Howard,non-essential_services_closure,,,,
2143,Maryland,Howard,religious_gatherings_banned,,,,
2144,Maryland,Howard,school_closure,,,,
2145,Maryland,Howard,shelter_in_place,,,,
2146,Maryland,Howard,social_distancing,,,,
2147,Maryland,Montgomery,school_closure,,,https://www2.montgomerycountymd.gov/mcgportalapps/Press_Detail.aspx?Item_ID=23966,
2148,Maryland,Montgomery,lockdown,,,,
2149,Maryland,Montgomery,closing_of_public_venues,,,,
2150,Maryland,Montgomery,gathering_size_10_0,,,,
2151,Maryland,Montgomery,gathering_size_100_to_26,,,,
2152,Maryland,Montgomery,gathering_size_25_to_11,,,,
2153,Maryland,Montgomery,gathering_size_500_to_101,,,,
2154,Maryland,Montgomery,non-essential_services_closure,,,,
2155,Maryland,Montgomery,religious_gatherings_banned,,,,
2156,Maryland,Montgomery,shelter_in_place,,,,
2157,Maryland,Montgomery,social_distancing,,,,
2158,Maryland,Prince George's,closing_of_public_venues,,,,"3/16/20 order to follow govenor state wide guidelines closing dine in, theaters, gyms etc.  https://www.princegeorgescountymd.gov/DocumentCenter/View/29147/PRESS-RELEASE---Emergency-Declaration-PDF"
2159,Maryland,Prince George's,gathering_size_10_0,,,,
2160,Maryland,Prince George's,gathering_size_100_to_26,,,,3/16/20 order to follow govenor state wide guidelines max group 50 + social distancing https://www.princegeorgescountymd.gov/DocumentCenter/View/29147/PRESS-RELEASE---Emergency-Declaration-PDF
2161,Maryland,Prince George's,gathering_size_25_to_11,,,,
2162,Maryland,Prince George's,gathering_size_500_to_101,,,,
2164,Maryland,Prince George's,non-essential_services_closure,,,https://www.princegeorgescountymd.gov/DocumentCenter/View/29115/PRESSRELEASEGovtClosuresPDF,"county specificall non essential businesses closed, all county facilities closed"
2165,Maryland,Prince George's,religious_gatherings_banned,,,,
2166,Maryland,Prince George's,school_closure,,,,
2167,Maryland,Prince George's,shelter_in_place,,,,
2168,Maryland,Prince George's,social_distancing,,,,**assummed all other directives are satisfied via govenor state wide mandates
2169,Maryland,Baltimore City,closing_of_public_venues,,,https://mayor.baltimorecity.gov/news/pressreleases/20200319mayoryoungcommissionerharrisonurgeresidentsmaintainsocial,"close bars, restaurants, theater"
2170,Maryland,Baltimore City,gathering_size_10_0,,,,
2171,Maryland,Baltimore City,gathering_size_100_to_26,,,,3/13/20 Baltimore city recommends social distance guidelines of 100 people gatherings https://mayor.baltimorecity.gov/news/press-releases/2020-03-13-mayor-young-and-health-commissioner-release-covid-19-guidance-mass
2172,Maryland,Baltimore City,gathering_size_25_to_11,,,,
2173,Maryland,Baltimore City,gathering_size_500_to_101,,,,3/13/20 Baltimore city recommends cancelling events 250 https://mayor.baltimorecity.gov/news/press-releases/2020-03-13-mayor-young-and-health-commissioner-release-covid-19-guidance-mass
2174,Maryland,Baltimore City,lockdown,,,,
2175,Maryland,Baltimore City,non-essential_services_closure,,,,
2176,Maryland,Baltimore City,religious_gatherings_banned,,,,
2177,Maryland,Baltimore City,school_closure,,,,
2178,Maryland,Baltimore City,shelter_in_place,,,,
2179,Maryland,Baltimore City,social_distancing,,,,**assummed all other directives are satisfied via govenor state wide mandates
2180,Massachusetts,Barnstable,closing_of_public_venues,,,,
2182,Massachusetts,Barnstable,gathering_size_100_to_26,,,,
2183,Massachusetts,Barnstable,gathering_size_25_to_11,,,,
2184,Massachusetts,Barnstable,gathering_size_500_to_101,,,,
2185,Massachusetts,Barnstable,lockdown,,,,
2186,Massachusetts,Barnstable,non-essential_services_closure,,,,
2187,Massachusetts,Barnstable,religious_gatherings_banned,,,,
2188,Massachusetts,Barnstable,school_closure,,,,
2189,Massachusetts,Barnstable,shelter_in_place,,,,
2190,Massachusetts,Barnstable,social_distancing,,,,*barnstable county did not pass any county specific measures (beyond recommendations) outside of govenor mandates 
2191,Massachusetts,Berkshire,school_closure,,,https://www.iberkshires.com/story/61841/BerkshireCountySchoolsClosingforTwoWeeks.html,
2192,Massachusetts,Berkshire,closing_of_public_venues,,,Berkshire county doesn't have its own government,
2193,Massachusetts,Berkshire,gathering_size_10_0,,,,
2194,Massachusetts,Berkshire,gathering_size_100_to_26,,,,
2195,Massachusetts,Berkshire,gathering_size_25_to_11,,,,
2196,Massachusetts,Berkshire,gathering_size_500_to_101,,,,
2198,Massachusetts,Berkshire,non-essential_services_closure,,,,
2199,Massachusetts,Berkshire,religious_gatherings_banned,,,,
2200,Massachusetts,Berkshire,shelter_in_place,,,,
2201,Massachusetts,Berkshire,social_distancing,,,,
2202,Massachusetts,Bristol,lockdown,,,,
2203,Massachusetts,Bristol,closing_of_public_venues,,,,
2204,Massachusetts,Bristol,gathering_size_10_0,,,,
2205,Massachusetts,Bristol,gathering_size_100_to_26,,,,
2206,Massachusetts,Bristol,gathering_size_25_to_11,,,,
2207,Massachusetts,Bristol,gathering_size_500_to_101,,,,
2208,Massachusetts,Bristol,non-essential_services_closure,,,,
2209,Massachusetts,Bristol,religious_gatherings_banned,,,,
2210,Massachusetts,Bristol,school_closure,,,,
2211,Massachusetts,Bristol,shelter_in_place,,,,
2212,Massachusetts,Bristol,social_distancing,,,,*there does not appear to be any Bristol county specific covid 19 legislations
1118,Connecticut,Middlesex,lockdown,,,,
