id,date,region,transportation_type,value
7867,2020-03-25,Alberta,Retail & recreation,-47.0
7868,2020-03-25,Alberta,Grocery & pharmacy,-11.0
7869,2020-03-25,Alberta,Parks,-25.0
7870,2020-03-25,Alberta,Transit stations,-66.0
7871,2020-03-25,Alberta,Workplace,-50.0
7872,2020-03-25,Alberta,Residential,22.0
7873,2020-03-26,Alberta,Retail & recreation,-47.0
7874,2020-03-26,Alberta,Grocery & pharmacy,-12.0
7875,2020-03-26,Alberta,Parks,-24.0
7876,2020-03-26,Alberta,Transit stations,-68.0
7877,2020-03-26,Alberta,Workplace,-51.0
7878,2020-03-26,Alberta,Residential,22.0
7879,2020-03-27,Alberta,Retail & recreation,-48.0
7880,2020-03-27,Alberta,Grocery & pharmacy,-11.0
7881,2020-03-27,Alberta,Parks,-16.0
7882,2020-03-27,Alberta,Transit stations,-65.0
7883,2020-03-27,Alberta,Workplace,-50.0
7884,2020-03-27,Alberta,Residential,23.0
7885,2020-03-28,Alberta,Retail & recreation,-55.0
7886,2020-03-28,Alberta,Grocery & pharmacy,-21.0
7887,2020-03-28,Alberta,Parks,-40.0
7888,2020-03-28,Alberta,Transit stations,-63.0
7889,2020-03-28,Alberta,Workplace,-40.0
7890,2020-03-28,Alberta,Residential,16.0
7891,2020-03-29,Alberta,Retail & recreation,-55.0
7892,2020-03-29,Alberta,Grocery & pharmacy,-29.0
7893,2020-03-29,Alberta,Parks,-23.0
7894,2020-03-29,Alberta,Transit stations,-63.0
7895,2020-03-29,Alberta,Workplace,-41.0
7896,2020-03-29,Alberta,Residential,13.0
7897,2020-03-30,Alberta,Retail & recreation,-50.0
7898,2020-03-30,Alberta,Grocery & pharmacy,-22.0
7899,2020-03-30,Alberta,Parks,-49.0
7900,2020-03-30,Alberta,Transit stations,-71.0
7901,2020-03-30,Alberta,Workplace,-52.0
7902,2020-03-30,Alberta,Residential,21.0
7903,2020-03-31,Alberta,Retail & recreation,-51.0
7904,2020-03-31,Alberta,Grocery & pharmacy,-21.0
7905,2020-03-31,Alberta,Parks,-47.0
7906,2020-03-31,Alberta,Transit stations,-70.0
7907,2020-03-31,Alberta,Workplace,-53.0
7908,2020-03-31,Alberta,Residential,23.0
7909,2020-04-01,Alberta,Retail & recreation,-47.0
7910,2020-04-01,Alberta,Grocery & pharmacy,-13.0
7911,2020-04-01,Alberta,Parks,-49.0
7912,2020-04-01,Alberta,Transit stations,-71.0
7913,2020-04-01,Alberta,Workplace,-53.0
7914,2020-04-01,Alberta,Residential,23.0
7915,2020-04-02,Alberta,Retail & recreation,-49.0
7916,2020-04-02,Alberta,Grocery & pharmacy,-15.0
7917,2020-04-02,Alberta,Parks,-48.0
7918,2020-04-02,Alberta,Transit stations,-72.0
7919,2020-04-02,Alberta,Workplace,-53.0
7920,2020-04-02,Alberta,Residential,24.0
7921,2020-04-03,Alberta,Retail & recreation,-51.0
7922,2020-04-03,Alberta,Grocery & pharmacy,-16.0
7923,2020-04-03,Alberta,Parks,-49.0
7924,2020-04-03,Alberta,Transit stations,-71.0
7925,2020-04-03,Alberta,Workplace,-52.0
7926,2020-04-03,Alberta,Residential,25.0
7927,2020-04-04,Alberta,Retail & recreation,-53.0
7928,2020-04-04,Alberta,Grocery & pharmacy,-20.0
7929,2020-04-04,Alberta,Parks,-31.0
7930,2020-04-04,Alberta,Transit stations,-63.0
7931,2020-04-04,Alberta,Workplace,-42.0
7932,2020-04-04,Alberta,Residential,16.0
7933,2020-04-05,Alberta,Retail & recreation,-57.0
7934,2020-04-05,Alberta,Grocery & pharmacy,-33.0
7935,2020-04-05,Alberta,Parks,-51.0
7936,2020-04-05,Alberta,Transit stations,-69.0
7937,2020-04-05,Alberta,Workplace,-43.0
7938,2020-04-05,Alberta,Residential,14.0
7939,2020-04-06,Alberta,Retail & recreation,-47.0
7940,2020-04-06,Alberta,Grocery & pharmacy,-17.0
7941,2020-04-06,Alberta,Parks,-26.0
7942,2020-04-06,Alberta,Transit stations,-69.0
7943,2020-04-06,Alberta,Workplace,-52.0
7944,2020-04-06,Alberta,Residential,21.0
7945,2020-04-07,Alberta,Retail & recreation,-48.0
7946,2020-04-07,Alberta,Grocery & pharmacy,-15.0
7947,2020-04-07,Alberta,Parks,-36.0
7948,2020-04-07,Alberta,Transit stations,-70.0
7949,2020-04-07,Alberta,Workplace,-53.0
7950,2020-04-07,Alberta,Residential,23.0
7951,2020-04-08,Alberta,Retail & recreation,-45.0
7952,2020-04-08,Alberta,Grocery & pharmacy,-8.0
7953,2020-04-08,Alberta,Parks,-23.0
7954,2020-04-08,Alberta,Transit stations,-69.0
7955,2020-04-08,Alberta,Workplace,-53.0
7956,2020-04-08,Alberta,Residential,22.0
7957,2020-04-09,Alberta,Retail & recreation,-36.0
7958,2020-04-09,Alberta,Grocery & pharmacy,9.0
7959,2020-04-09,Alberta,Parks,-10.0
10557,2020-03-23,Ontario,Parks,-39.0
7960,2020-04-09,Alberta,Transit stations,-67.0
7961,2020-04-09,Alberta,Workplace,-54.0
7962,2020-04-09,Alberta,Residential,21.0
7963,2020-04-10,Alberta,Retail & recreation,-57.0
7964,2020-04-10,Alberta,Grocery & pharmacy,-17.0
7965,2020-04-10,Alberta,Parks,-37.0
7966,2020-04-10,Alberta,Transit stations,-77.0
7967,2020-04-10,Alberta,Workplace,-78.0
7968,2020-04-10,Alberta,Residential,32.0
7969,2020-04-11,Alberta,Retail & recreation,-52.0
7970,2020-04-11,Alberta,Grocery & pharmacy,-13.0
7971,2020-04-11,Alberta,Parks,-44.0
7972,2020-04-11,Alberta,Transit stations,-64.0
7973,2020-04-11,Alberta,Workplace,-45.0
7974,2020-04-11,Alberta,Residential,16.0
7975,2020-02-15,British Columbia,Retail & recreation,1.0
7976,2020-02-15,British Columbia,Grocery & pharmacy,0.0
7977,2020-02-15,British Columbia,Parks,-4.0
7978,2020-02-15,British Columbia,Transit stations,2.0
7979,2020-02-15,British Columbia,Workplace,-4.0
7980,2020-02-15,British Columbia,Residential,0.0
7981,2020-02-16,British Columbia,Retail & recreation,12.0
7982,2020-02-16,British Columbia,Grocery & pharmacy,2.0
7983,2020-02-16,British Columbia,Parks,41.0
7984,2020-02-16,British Columbia,Transit stations,10.0
7985,2020-02-16,British Columbia,Workplace,-2.0
7986,2020-02-16,British Columbia,Residential,-2.0
7987,2020-02-17,British Columbia,Retail & recreation,5.0
7988,2020-02-17,British Columbia,Grocery & pharmacy,9.0
7989,2020-02-17,British Columbia,Parks,114.0
7990,2020-02-17,British Columbia,Transit stations,-21.0
7991,2020-02-17,British Columbia,Workplace,-67.0
7992,2020-02-17,British Columbia,Residential,12.0
7993,2020-02-18,British Columbia,Retail & recreation,6.0
7994,2020-02-18,British Columbia,Grocery & pharmacy,8.0
7995,2020-02-18,British Columbia,Parks,60.0
7996,2020-02-18,British Columbia,Transit stations,1.0
7997,2020-02-18,British Columbia,Workplace,1.0
7998,2020-02-18,British Columbia,Residential,0.0
7999,2020-02-19,British Columbia,Retail & recreation,6.0
8000,2020-02-19,British Columbia,Grocery & pharmacy,6.0
8001,2020-02-19,British Columbia,Parks,54.0
8002,2020-02-19,British Columbia,Transit stations,5.0
8003,2020-02-19,British Columbia,Workplace,0.0
8004,2020-02-19,British Columbia,Residential,0.0
8005,2020-02-20,British Columbia,Retail & recreation,6.0
8006,2020-02-20,British Columbia,Grocery & pharmacy,8.0
8007,2020-02-20,British Columbia,Parks,56.0
8008,2020-02-20,British Columbia,Transit stations,0.0
8009,2020-02-20,British Columbia,Workplace,0.0
8010,2020-02-20,British Columbia,Residential,0.0
8011,2020-02-21,British Columbia,Retail & recreation,6.0
8012,2020-02-21,British Columbia,Grocery & pharmacy,3.0
8013,2020-02-21,British Columbia,Parks,44.0
8014,2020-02-21,British Columbia,Transit stations,3.0
8015,2020-02-21,British Columbia,Workplace,1.0
8016,2020-02-21,British Columbia,Residential,-1.0
8017,2020-02-22,British Columbia,Retail & recreation,5.0
8018,2020-02-22,British Columbia,Grocery & pharmacy,3.0
8019,2020-02-22,British Columbia,Parks,21.0
8020,2020-02-22,British Columbia,Transit stations,4.0
8021,2020-02-22,British Columbia,Workplace,2.0
8022,2020-02-22,British Columbia,Residential,0.0
8023,2020-02-23,British Columbia,Retail & recreation,3.0
8024,2020-02-23,British Columbia,Grocery & pharmacy,0.0
8025,2020-02-23,British Columbia,Parks,-2.0
8026,2020-02-23,British Columbia,Transit stations,1.0
8027,2020-02-23,British Columbia,Workplace,0.0
8028,2020-02-23,British Columbia,Residential,0.0
8029,2020-02-24,British Columbia,Retail & recreation,1.0
8030,2020-02-24,British Columbia,Grocery & pharmacy,4.0
8031,2020-02-24,British Columbia,Parks,22.0
8032,2020-02-24,British Columbia,Transit stations,0.0
8033,2020-02-24,British Columbia,Workplace,2.0
8034,2020-02-24,British Columbia,Residential,0.0
8035,2020-02-25,British Columbia,Retail & recreation,2.0
8036,2020-02-25,British Columbia,Grocery & pharmacy,3.0
8037,2020-02-25,British Columbia,Parks,23.0
8038,2020-02-25,British Columbia,Transit stations,1.0
8039,2020-02-25,British Columbia,Workplace,4.0
8040,2020-02-25,British Columbia,Residential,0.0
8041,2020-02-26,British Columbia,Retail & recreation,2.0
8042,2020-02-26,British Columbia,Grocery & pharmacy,4.0
8043,2020-02-26,British Columbia,Parks,32.0
8044,2020-02-26,British Columbia,Transit stations,3.0
8045,2020-02-26,British Columbia,Workplace,2.0
8046,2020-02-26,British Columbia,Residential,0.0
8047,2020-02-27,British Columbia,Retail & recreation,2.0
8048,2020-02-27,British Columbia,Grocery & pharmacy,4.0
8049,2020-02-27,British Columbia,Parks,23.0
8050,2020-02-27,British Columbia,Transit stations,0.0
8051,2020-02-27,British Columbia,Workplace,3.0
8052,2020-02-27,British Columbia,Residential,0.0
8053,2020-02-28,British Columbia,Retail & recreation,5.0
8054,2020-02-28,British Columbia,Grocery & pharmacy,4.0
8055,2020-02-28,British Columbia,Parks,18.0
8056,2020-02-28,British Columbia,Transit stations,2.0
8057,2020-02-28,British Columbia,Workplace,3.0
8058,2020-02-28,British Columbia,Residential,-2.0
8059,2020-02-29,British Columbia,Retail & recreation,7.0
8060,2020-02-29,British Columbia,Grocery & pharmacy,8.0
8061,2020-02-29,British Columbia,Parks,39.0
8062,2020-02-29,British Columbia,Transit stations,7.0
8063,2020-02-29,British Columbia,Workplace,3.0
8064,2020-02-29,British Columbia,Residential,-1.0
8065,2020-03-01,British Columbia,Retail & recreation,7.0
8066,2020-03-01,British Columbia,Grocery & pharmacy,7.0
8067,2020-03-01,British Columbia,Parks,31.0
8068,2020-03-01,British Columbia,Transit stations,6.0
8069,2020-03-01,British Columbia,Workplace,2.0
8070,2020-03-01,British Columbia,Residential,-1.0
8071,2020-03-02,British Columbia,Retail & recreation,-1.0
8072,2020-03-02,British Columbia,Grocery & pharmacy,4.0
8073,2020-03-02,British Columbia,Parks,-8.0
8074,2020-03-02,British Columbia,Transit stations,-4.0
8075,2020-03-02,British Columbia,Workplace,2.0
8076,2020-03-02,British Columbia,Residential,1.0
8077,2020-03-03,British Columbia,Retail & recreation,3.0
8078,2020-03-03,British Columbia,Grocery & pharmacy,7.0
8079,2020-03-03,British Columbia,Parks,27.0
8080,2020-03-03,British Columbia,Transit stations,-2.0
8081,2020-03-03,British Columbia,Workplace,5.0
8082,2020-03-03,British Columbia,Residential,1.0
8083,2020-03-04,British Columbia,Retail & recreation,5.0
8084,2020-03-04,British Columbia,Grocery & pharmacy,6.0
8085,2020-03-04,British Columbia,Parks,56.0
8086,2020-03-04,British Columbia,Transit stations,4.0
8087,2020-03-04,British Columbia,Workplace,2.0
8088,2020-03-04,British Columbia,Residential,-1.0
8089,2020-03-05,British Columbia,Retail & recreation,1.0
8090,2020-03-05,British Columbia,Grocery & pharmacy,3.0
8091,2020-03-05,British Columbia,Parks,13.0
8092,2020-03-05,British Columbia,Transit stations,-4.0
8093,2020-03-05,British Columbia,Workplace,2.0
8094,2020-03-05,British Columbia,Residential,1.0
8095,2020-03-06,British Columbia,Retail & recreation,7.0
8096,2020-03-06,British Columbia,Grocery & pharmacy,6.0
8097,2020-03-06,British Columbia,Parks,54.0
8098,2020-03-06,British Columbia,Transit stations,4.0
8099,2020-03-06,British Columbia,Workplace,4.0
8100,2020-03-06,British Columbia,Residential,-2.0
8101,2020-03-07,British Columbia,Retail & recreation,3.0
8102,2020-03-07,British Columbia,Grocery & pharmacy,4.0
8103,2020-03-07,British Columbia,Parks,11.0
8104,2020-03-07,British Columbia,Transit stations,0.0
8105,2020-03-07,British Columbia,Workplace,2.0
8106,2020-03-07,British Columbia,Residential,0.0
8107,2020-03-08,British Columbia,Retail & recreation,7.0
8108,2020-03-08,British Columbia,Grocery & pharmacy,6.0
8109,2020-03-08,British Columbia,Parks,60.0
8110,2020-03-08,British Columbia,Transit stations,6.0
8111,2020-03-08,British Columbia,Workplace,0.0
8112,2020-03-08,British Columbia,Residential,0.0
8113,2020-03-09,British Columbia,Retail & recreation,1.0
8114,2020-03-09,British Columbia,Grocery & pharmacy,6.0
8115,2020-03-09,British Columbia,Parks,48.0
8116,2020-03-09,British Columbia,Transit stations,-3.0
8117,2020-03-09,British Columbia,Workplace,1.0
8118,2020-03-09,British Columbia,Residential,1.0
8119,2020-03-10,British Columbia,Retail & recreation,0.0
8120,2020-03-10,British Columbia,Grocery & pharmacy,2.0
8121,2020-03-10,British Columbia,Parks,14.0
8122,2020-03-10,British Columbia,Transit stations,-7.0
8123,2020-03-10,British Columbia,Workplace,3.0
8124,2020-03-10,British Columbia,Residential,2.0
8125,2020-03-11,British Columbia,Retail & recreation,3.0
8126,2020-03-11,British Columbia,Grocery & pharmacy,8.0
8127,2020-03-11,British Columbia,Parks,53.0
8128,2020-03-11,British Columbia,Transit stations,-3.0
8129,2020-03-11,British Columbia,Workplace,0.0
8130,2020-03-11,British Columbia,Residential,1.0
8131,2020-03-12,British Columbia,Retail & recreation,2.0
8132,2020-03-12,British Columbia,Grocery & pharmacy,18.0
8133,2020-03-12,British Columbia,Parks,37.0
8134,2020-03-12,British Columbia,Transit stations,-8.0
8135,2020-03-12,British Columbia,Workplace,0.0
8136,2020-03-12,British Columbia,Residential,2.0
8137,2020-03-13,British Columbia,Retail & recreation,0.0
8138,2020-03-13,British Columbia,Grocery & pharmacy,27.0
8139,2020-03-13,British Columbia,Parks,10.0
8140,2020-03-13,British Columbia,Transit stations,-14.0
8141,2020-03-13,British Columbia,Workplace,-2.0
8142,2020-03-13,British Columbia,Residential,2.0
8143,2020-03-14,British Columbia,Retail & recreation,-7.0
8144,2020-03-14,British Columbia,Grocery & pharmacy,21.0
8145,2020-03-14,British Columbia,Parks,9.0
8146,2020-03-14,British Columbia,Transit stations,-17.0
8147,2020-03-14,British Columbia,Workplace,-4.0
8148,2020-03-14,British Columbia,Residential,4.0
8149,2020-03-15,British Columbia,Retail & recreation,-6.0
8150,2020-03-15,British Columbia,Grocery & pharmacy,15.0
8151,2020-03-15,British Columbia,Parks,58.0
8152,2020-03-15,British Columbia,Transit stations,-15.0
8153,2020-03-15,British Columbia,Workplace,-8.0
8154,2020-03-15,British Columbia,Residential,3.0
8155,2020-03-16,British Columbia,Retail & recreation,-6.0
8156,2020-03-16,British Columbia,Grocery & pharmacy,34.0
8157,2020-03-16,British Columbia,Parks,55.0
8158,2020-03-16,British Columbia,Transit stations,-27.0
8159,2020-03-16,British Columbia,Workplace,-24.0
8160,2020-03-16,British Columbia,Residential,8.0
8161,2020-03-17,British Columbia,Retail & recreation,-16.0
8162,2020-03-17,British Columbia,Grocery & pharmacy,27.0
8163,2020-03-17,British Columbia,Parks,80.0
8164,2020-03-17,British Columbia,Transit stations,-34.0
8165,2020-03-17,British Columbia,Workplace,-31.0
8166,2020-03-17,British Columbia,Residential,12.0
8167,2020-03-18,British Columbia,Retail & recreation,-27.0
8168,2020-03-18,British Columbia,Grocery & pharmacy,17.0
8169,2020-03-18,British Columbia,Parks,87.0
8170,2020-03-18,British Columbia,Transit stations,-39.0
8171,2020-03-18,British Columbia,Workplace,-39.0
8172,2020-03-18,British Columbia,Residential,14.0
8173,2020-03-19,British Columbia,Retail & recreation,-34.0
8174,2020-03-19,British Columbia,Grocery & pharmacy,6.0
8175,2020-03-19,British Columbia,Parks,81.0
8176,2020-03-19,British Columbia,Transit stations,-45.0
8177,2020-03-19,British Columbia,Workplace,-43.0
8178,2020-03-19,British Columbia,Residential,16.0
8179,2020-03-20,British Columbia,Retail & recreation,-38.0
8180,2020-03-20,British Columbia,Grocery & pharmacy,1.0
8181,2020-03-20,British Columbia,Parks,77.0
8182,2020-03-20,British Columbia,Transit stations,-45.0
8183,2020-03-20,British Columbia,Workplace,-44.0
8184,2020-03-20,British Columbia,Residential,16.0
8185,2020-03-21,British Columbia,Retail & recreation,-48.0
8186,2020-03-21,British Columbia,Grocery & pharmacy,-9.0
8187,2020-03-21,British Columbia,Parks,50.0
8188,2020-03-21,British Columbia,Transit stations,-46.0
8189,2020-03-21,British Columbia,Workplace,-37.0
8190,2020-03-21,British Columbia,Residential,12.0
8191,2020-03-22,British Columbia,Retail & recreation,-53.0
8192,2020-03-22,British Columbia,Grocery & pharmacy,-21.0
8193,2020-03-22,British Columbia,Parks,8.0
8194,2020-03-22,British Columbia,Transit stations,-53.0
8195,2020-03-22,British Columbia,Workplace,-41.0
8196,2020-03-22,British Columbia,Residential,12.0
8197,2020-03-23,British Columbia,Retail & recreation,-48.0
8198,2020-03-23,British Columbia,Grocery & pharmacy,-16.0
8199,2020-03-23,British Columbia,Parks,-4.0
8200,2020-03-23,British Columbia,Transit stations,-58.0
8201,2020-03-23,British Columbia,Workplace,-52.0
8202,2020-03-23,British Columbia,Residential,20.0
8203,2020-03-24,British Columbia,Retail & recreation,-50.0
8204,2020-03-24,British Columbia,Grocery & pharmacy,-17.0
8205,2020-03-24,British Columbia,Parks,16.0
8206,2020-03-24,British Columbia,Transit stations,-61.0
8207,2020-03-24,British Columbia,Workplace,-54.0
8208,2020-03-24,British Columbia,Residential,22.0
8209,2020-03-25,British Columbia,Retail & recreation,-49.0
8210,2020-03-25,British Columbia,Grocery & pharmacy,-16.0
8211,2020-03-25,British Columbia,Parks,40.0
8212,2020-03-25,British Columbia,Transit stations,-58.0
8213,2020-03-25,British Columbia,Workplace,-56.0
8214,2020-03-25,British Columbia,Residential,21.0
8215,2020-03-26,British Columbia,Retail & recreation,-54.0
8216,2020-03-26,British Columbia,Grocery & pharmacy,-22.0
8217,2020-03-26,British Columbia,Parks,-18.0
8218,2020-03-26,British Columbia,Transit stations,-64.0
8219,2020-03-26,British Columbia,Workplace,-57.0
8220,2020-03-26,British Columbia,Residential,23.0
8221,2020-03-27,British Columbia,Retail & recreation,-53.0
8222,2020-03-27,British Columbia,Grocery & pharmacy,-22.0
8223,2020-03-27,British Columbia,Parks,-21.0
8224,2020-03-27,British Columbia,Transit stations,-64.0
8225,2020-03-27,British Columbia,Workplace,-56.0
8226,2020-03-27,British Columbia,Residential,23.0
8227,2020-03-28,British Columbia,Retail & recreation,-60.0
8228,2020-03-28,British Columbia,Grocery & pharmacy,-28.0
8229,2020-03-28,British Columbia,Parks,-37.0
8230,2020-03-28,British Columbia,Transit stations,-65.0
8231,2020-03-28,British Columbia,Workplace,-48.0
8232,2020-03-28,British Columbia,Residential,17.0
8233,2020-03-29,British Columbia,Retail & recreation,-54.0
8234,2020-03-29,British Columbia,Grocery & pharmacy,-28.0
8235,2020-03-29,British Columbia,Parks,27.0
8236,2020-03-29,British Columbia,Transit stations,-59.0
8237,2020-03-29,British Columbia,Workplace,-47.0
8238,2020-03-29,British Columbia,Residential,13.0
8239,2020-03-30,British Columbia,Retail & recreation,-51.0
8240,2020-03-30,British Columbia,Grocery & pharmacy,-25.0
8241,2020-03-30,British Columbia,Parks,-11.0
8242,2020-03-30,British Columbia,Transit stations,-64.0
8243,2020-03-30,British Columbia,Workplace,-56.0
8244,2020-03-30,British Columbia,Residential,21.0
8245,2020-03-31,British Columbia,Retail & recreation,-48.0
8246,2020-03-31,British Columbia,Grocery & pharmacy,-20.0
8247,2020-03-31,British Columbia,Parks,28.0
8248,2020-03-31,British Columbia,Transit stations,-62.0
8249,2020-03-31,British Columbia,Workplace,-56.0
8250,2020-03-31,British Columbia,Residential,22.0
8251,2020-04-01,British Columbia,Retail & recreation,-50.0
8252,2020-04-01,British Columbia,Grocery & pharmacy,-22.0
8253,2020-04-01,British Columbia,Parks,23.0
8254,2020-04-01,British Columbia,Transit stations,-63.0
8255,2020-04-01,British Columbia,Workplace,-57.0
8256,2020-04-01,British Columbia,Residential,22.0
8257,2020-04-02,British Columbia,Retail & recreation,-51.0
8258,2020-04-02,British Columbia,Grocery & pharmacy,-22.0
8259,2020-04-02,British Columbia,Parks,14.0
8260,2020-04-02,British Columbia,Transit stations,-65.0
8261,2020-04-02,British Columbia,Workplace,-57.0
8262,2020-04-02,British Columbia,Residential,23.0
8263,2020-04-03,British Columbia,Retail & recreation,-50.0
8264,2020-04-03,British Columbia,Grocery & pharmacy,-21.0
8265,2020-04-03,British Columbia,Parks,5.0
8266,2020-04-03,British Columbia,Transit stations,-63.0
8267,2020-04-03,British Columbia,Workplace,-55.0
8268,2020-04-03,British Columbia,Residential,22.0
8269,2020-04-04,British Columbia,Retail & recreation,-54.0
8270,2020-04-04,British Columbia,Grocery & pharmacy,-24.0
8271,2020-04-04,British Columbia,Parks,-1.0
8272,2020-04-04,British Columbia,Transit stations,-62.0
8273,2020-04-04,British Columbia,Workplace,-47.0
8274,2020-04-04,British Columbia,Residential,16.0
8275,2020-04-05,British Columbia,Retail & recreation,-53.0
8276,2020-04-05,British Columbia,Grocery & pharmacy,-30.0
8277,2020-04-05,British Columbia,Parks,31.0
8278,2020-04-05,British Columbia,Transit stations,-61.0
8279,2020-04-05,British Columbia,Workplace,-47.0
8280,2020-04-05,British Columbia,Residential,13.0
8281,2020-04-06,British Columbia,Retail & recreation,-47.0
8282,2020-04-06,British Columbia,Grocery & pharmacy,-23.0
8283,2020-04-06,British Columbia,Parks,36.0
8284,2020-04-06,British Columbia,Transit stations,-61.0
8285,2020-04-06,British Columbia,Workplace,-55.0
8286,2020-04-06,British Columbia,Residential,20.0
8287,2020-04-07,British Columbia,Retail & recreation,-46.0
8288,2020-04-07,British Columbia,Grocery & pharmacy,-19.0
8289,2020-04-07,British Columbia,Parks,67.0
8290,2020-04-07,British Columbia,Transit stations,-60.0
8291,2020-04-07,British Columbia,Workplace,-55.0
8292,2020-04-07,British Columbia,Residential,21.0
8293,2020-04-08,British Columbia,Retail & recreation,-46.0
8294,2020-04-08,British Columbia,Grocery & pharmacy,-19.0
8295,2020-04-08,British Columbia,Parks,53.0
8296,2020-04-08,British Columbia,Transit stations,-59.0
8297,2020-04-08,British Columbia,Workplace,-56.0
8298,2020-04-08,British Columbia,Residential,21.0
